timestamp,safety,intervall,period_length,past_minutes,max_enter,min_enter,scaling,kind_optimization,kind_simulation,kind_queue,infeasible,avg_duration,total_duration,max_duration,avg_build_time,avg_queue,end_queue,avg_queue_age,end_queue_age,total_demand,people_moved,avg_utilization,max_utilization,exceeded_minutes,exceeded_mean,exceeded_median,exceeded_080quant,exceeded_090quant,safety_minutes,safety_mean,safety_median,safety_080quant,safety_090quant
2026-01-02T16:41:43.212,0.7,2022-11-28T05:00:00 to 2022-11-29T04:59:00,15,15,80.0,0.0,0.8,linweight,bound,lag_periods,0,0.19279698025,18.508510104,0.781408488,0.9017517890520832,3292.565760536165,327963.6420734603,151.6121959147427,207.6936715661738,1.3607904000000001e6,1.0067187579265302e6,0.22706618897780403,0.9781969682180838,0.0,NaN,0.0,0.0,0.0,503.0,0.7216945404837908,0.7079619614768942,0.7241905561363438,0.7462049201236294
2026-01-02T16:45:59.448,0.7,2022-11-28T05:00:00 to 2022-11-29T04:59:00,15,30,80.0,0.0,0.8,linweight,bound,lag_periods,0,0.27971269016666667,26.852418256,0.37990379,1.3418693766041667,3298.330324710578,329404.33024801884,154.45958035680007,209.02208331274392,1.3607904000000001e6,1.0052780697519722e6,0.22602623348719042,0.8346348645115855,0.0,NaN,0.0,0.0,0.0,365.0,0.7123339478191523,0.705498084662808,0.7227798490352086,0.7347912097776818
2026-01-02T16:51:07.45,0.7,2022-11-28T05:00:00 to 2022-11-29T04:59:00,15,45,80.0,0.0,0.8,linweight,bound,lag_periods,0,0.35906502649999994,34.470242543999994,0.521032932,1.87849953940625,3336.4017676655667,331276.9685768002,155.87334326179615,209.42318161416162,1.3607904000000001e6,1.0034054314231923e6,0.22580147573161982,0.7971969738491828,0.0,NaN,0.0,0.0,0.0,229.0,0.7126027644192218,0.706581696459771,0.7201920206878054,0.7310732026172289
2026-01-02T16:57:06.068,0.7,2022-11-28T05:00:00 to 2022-11-29T04:59:00,15,60,80.0,0.0,0.8,linweight,bound,lag_periods,0,0.43087662601041665,41.364156097,0.576745486,2.355560271145834,3383.257921619391,338322.99416822154,159.22527997376358,215.06725197855906,1.3607904000000001e6,996359.4058317682,0.22470874681200134,0.8082459958297101,0.0,NaN,0.0,0.0,0.0,235.0,0.7132909426880389,0.705107660383222,0.7208338201922373,0.7366234680342294
2026-01-02T17:04:02.004,0.7,2022-11-28T05:00:00 to 2022-11-29T04:59:00,15,75,80.0,0.0,0.8,linweight,bound,lag_periods,0,0.5351724540833335,51.37655559200001,0.726422897,2.8331000993749993,3441.471654418476,346307.7143080175,161.50065862649737,218.07833281622962,1.3607904000000001e6,988374.6856919746,0.2231904370284834,0.7908790054248579,0.0,NaN,0.0,0.0,0.0,202.0,0.7114227149073296,0.7046048347704978,0.7179237335185008,0.7336310141945558
2026-01-02T17:11:47.222,0.7,2022-11-28T05:00:00 to 2022-11-29T04:59:00,15,90,80.0,0.0,0.8,linweight,bound,lag_periods,0,0.5637637935833334,54.121324184,0.826088573,3.331971919052084,3473.0216757419626,348537.4385680462,161.49666874103488,218.27261765709747,1.3607904000000001e6,986144.9614319461,0.2226874240264,0.8669499815349624,0.0,NaN,0.0,0.0,0.0,181.0,0.7183618357159518,0.7062570005961634,0.7270675797047352,0.7467789655676719
2026-01-02T17:15:09.813,0.7,2022-11-28T05:00:00 to 2022-11-29T04:59:00,15,15,80.0,0.0,1.0,linweight,bound,lag_periods,0,0.1882420426875,18.071236098,0.303124271,0.9013756893125002,5746.714844711277,613382.6701060415,194.53038226204362,288.9831568908428,1.7009879999999995e6,1.0549703298939592e6,0.2409809435588811,0.8663751553667793,0.0,NaN,0.0,0.0,0.0,597.0,0.7128200055938282,0.7071265335156726,0.7213465120062372,0.7288161741890399
2026-01-02T17:19:26.529,0.7,2022-11-28T05:00:00 to 2022-11-29T04:59:00,15,30,80.0,0.0,1.0,linweight,bound,lag_periods,0,0.2797538568437499,26.856370256999995,0.378248827,1.3407791148020836,5823.636612390049,618887.3045056371,196.59001055552505,292.12142874548596,1.7009879999999995e6,1.0494656954943629e6,0.24023687767310867,0.7722469176506237,0.0,NaN,0.0,0.0,0.0,398.0,0.7107301379654102,0.7065629294746176,0.7181784085614091,0.7264179838672904
2026-01-02T17:24:37.757,0.7,2022-11-28T05:00:00 to 2022-11-29T04:59:00,15,45,80.0,0.0,1.0,linweight,bound,lag_periods,0,0.36393266678124997,34.937536011,0.491679557,1.9032713627604165,5894.422901256293,631745.1502646721,200.33082359973275,299.2380595283878,1.7009879999999995e6,1.0366078497353271e6,0.23755211374004379,0.7931322563675861,0.0,NaN,0.0,0.0,0.0,356.0,0.7148868204272342,0.7099698828691573,0.7241017638014978,0.7351067020664726
2026-01-02T17:30:42.229,0.7,2022-11-28T05:00:00 to 2022-11-29T04:59:00,15,60,80.0,0.0,1.0,linweight,bound,lag_periods,0,0.4413408359687499,42.36872025299999,0.645227926,2.3918496607708333,5921.508060113145,633747.7207198432,202.01706905678736,302.2632876952987,1.7009879999999995e6,1.0346052792801544e6,0.2368490907451776,0.8252870517412663,0.0,NaN,0.0,0.0,0.0,253.0,0.7140555416796222,0.7085061687357449,0.7228291102779332,0.7338434538390554
