timestamp,safety,intervall,period_length,past_minutes,max_enter,min_enter,scaling,kind_optimization,kind_simulation,kind_queue,infeasible,avg_duration,total_duration,max_duration,avg_build_time,avg_queue,end_queue,avg_queue_age,end_queue_age,total_demand,people_moved,avg_utilization,max_utilization,exceeded_minutes,exceeded_mean,exceeded_median,exceeded_080quant,exceeded_090quant,safety_minutes,safety_mean,safety_median,safety_080quant,safety_090quant
2026-01-02T19:19:08.023,1.0,2017-05-15T05:00:00 to 2017-05-16T04:59:00,60,240,1000.0,0.0,1.0,linweight,bound,shift_periods,0,10.459715977499998,251.03318345999998,15.856502833,53.72916035241667,0.0,0.0,0.0,0.0,6.987816e6,6.987816e6,0.057914384058477014,0.945593149540514,0.0,NaN,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0
2026-01-02T19:57:58.596,1.0,2017-05-15T05:00:00 to 2017-05-16T04:59:00,60,240,1000.0,0.0,1.1,linweight,bound,shift_periods,0,10.748580477333334,257.965931456,16.595958292,53.797662262124994,0.2788932596071068,0.0,15.7745532436245,0.0,7.6865976e6,7.686597599999994e6,0.06370582246434339,0.9999999999999923,0.0,NaN,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0
2026-01-02T20:36:58.487,1.0,2017-05-15T05:00:00 to 2017-05-16T04:59:00,60,240,1000.0,0.0,1.2,linweight,bound,shift_periods,0,10.759999508583332,258.23998820599996,16.377797541,53.77557698262499,1.689399306630542,0.0,32.73300344345696,0.0,8.385379199999992e6,8.385379199999986e6,0.06949726087018678,0.9999999999999996,0.0,NaN,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0
2026-01-04T20:18:35.751,1.0,2017-05-15T05:00:00 to 2017-05-16T04:59:00,60,240,1000.0,0.0,1.4,linweight,bound,shift_periods,0,10.450972607666666,250.823342584,16.411585833,52.45201497225,13.41726179136387,0.0,34.82137331146901,0.0,9.782942400000002e6,9.78294239999999e6,0.08108013768187582,1.0006818140823586,3.0,1.0002507100436395,1.0000703160485576,1.000437214868838,1.0005595144755983,3.0,1.0002507100436395,1.0000703160485576,1.000437214868838,1.0005595144755983
