timestamp,safety,intervall,period_length,past_minutes,max_enter,min_enter,scaling,kind_optimization,kind_simulation,kind_queue,infeasible,avg_duration,total_duration,max_duration,avg_build_time,avg_queue,end_queue,avg_queue_age,end_queue_age,total_demand,people_moved,avg_utilization,max_utilization,exceeded_minutes,exceeded_mean,exceeded_median,exceeded_080quant,exceeded_090quant,safety_minutes,safety_mean,safety_median,safety_080quant,safety_090quant
2026-01-02T16:41:48.271,0.7,2022-11-29T05:00:00 to 2022-11-30T04:59:00,15,15,80.0,0.0,0.8,linweight,bound,lag_periods,0,0.19620690665624999,18.835863039,0.811970659,0.9165621925833333,3079.7329613666,263604.87890792324,145.16654953560294,199.89212696688486,1.3271871999999997e6,1.0540319210920688e6,0.24061339983280677,0.7946723592558375,0.0,NaN,0.0,0.0,0.0,522.0,0.7093753351386909,0.7046233027074789,0.7136064353421278,0.7229831412504321
2026-01-02T16:46:05.568,0.7,2022-11-29T05:00:00 to 2022-11-30T04:59:00,15,30,80.0,0.0,0.8,linweight,bound,lag_periods,0,0.27795770596874997,26.683939773,0.380736121,1.343477347125,3080.915554246229,265961.7723475167,146.34778203116286,201.09677313866428,1.3271871999999997e6,1.0516750276524748e6,0.23986203097226264,0.8915313519569923,0.0,NaN,0.0,0.0,0.0,305.0,0.7138806227763175,0.7052791077765437,0.7198519793220186,0.7326859622573758
2026-01-02T16:51:20.051,0.7,2022-11-29T05:00:00 to 2022-11-30T04:59:00,15,45,80.0,0.0,0.8,linweight,bound,lag_periods,0,0.35954699373958326,34.516511398999995,0.47455296,1.9203102923125,3130.4652147636125,271496.1611945729,149.81725948394205,206.63479750140615,1.3271871999999997e6,1.0461406388054189e6,0.23886070718096622,0.8978083303912693,0.0,NaN,0.0,0.0,0.0,250.0,0.7125059183789249,0.7042757898089222,0.7148390529609356,0.7276004982065093
2026-01-02T16:57:26.909,0.7,2022-11-29T05:00:00 to 2022-11-30T04:59:00,15,60,80.0,0.0,0.8,linweight,bound,lag_periods,0,0.43488598311458326,41.74905437899999,0.629686683,2.41375823634375,3164.029522049391,272239.81979427463,151.96560871280337,206.33121623537673,1.3271871999999997e6,1.0453969802057171e6,0.23851434141252292,0.7767855061481871,0.0,NaN,0.0,0.0,0.0,183.0,0.7116728802958926,0.705007961551429,0.718671069992298,0.7319690585612998
2026-01-02T17:04:26.135,0.7,2022-11-29T05:00:00 to 2022-11-30T04:59:00,15,75,80.0,0.0,0.8,linweight,bound,lag_periods,0,0.5251001096562501,50.409610527000005,0.737622719,2.8734913422604165,3188.2426370386397,276529.5204366633,153.37404808490854,211.34605259429176,1.3271871999999997e6,1.0411072795633279e6,0.23752808282650964,0.9921827879685385,0.0,NaN,0.0,0.0,0.0,208.0,0.7214953129701491,0.7049449206976792,0.7173426295846889,0.7381662086148039
2026-01-02T17:12:20.405,0.7,2022-11-29T05:00:00 to 2022-11-30T04:59:00,15,90,80.0,0.0,0.8,linweight,bound,lag_periods,0,0.57420154575,55.123348392000004,0.781267624,3.3918365514791664,3183.422361463336,275924.3341355231,153.42915934799134,207.96289922738947,1.3271871999999997e6,1.0417124658644686e6,0.23832151073077612,0.8045629306860029,0.0,NaN,0.0,0.0,0.0,187.0,0.7107561742570346,0.7050242676792262,0.7157395591537871,0.7228029201553783
2026-01-02T17:15:44.068,0.7,2022-11-29T05:00:00 to 2022-11-30T04:59:00,15,15,80.0,0.0,1.0,linweight,bound,lag_periods,0,0.19027628521875004,18.266523381000003,0.304694866,0.9145868940104167,5548.266368493729,542402.7693783191,191.49021943739692,277.9156729010984,1.6589840000000005e6,1.1046432306216834e6,0.2536129186547661,0.8867326263133454,0.0,NaN,0.0,0.0,0.0,577.0,0.7093333006398155,0.7038093879441643,0.7157389154341971,0.7251005483550501
2026-01-02T17:20:04.339,0.7,2022-11-29T05:00:00 to 2022-11-30T04:59:00,15,30,80.0,0.0,1.0,linweight,bound,lag_periods,0,0.28398591011458335,27.262647371,0.479055103,1.3696502651770837,5577.81253690288,547647.9618189232,193.36429749542302,280.24922350555465,1.6589840000000005e6,1.0993980381810772e6,0.2525970163966094,0.7473799753342651,0.0,NaN,0.0,0.0,0.0,384.0,0.7091439784613848,0.7048366010522897,0.7149674336795213,0.7241865625071755
2026-01-02T17:25:17.614,0.7,2022-11-29T05:00:00 to 2022-11-30T04:59:00,15,45,80.0,0.0,1.0,linweight,bound,lag_periods,0,0.3626514603645832,34.814540194999985,0.490381593,1.9150972211979165,5616.402324650146,552800.5891536422,193.82242921380254,283.97719124005243,1.6589840000000005e6,1.094245410846359e6,0.25159107821468496,0.7961895375015443,0.0,NaN,0.0,0.0,0.0,384.0,0.7102248568621242,0.7057063809805197,0.7157561631911813,0.7253120411730488
2026-01-02T17:31:26.376,0.7,2022-11-29T05:00:00 to 2022-11-30T04:59:00,15,60,80.0,0.0,1.0,linweight,bound,lag_periods,0,0.4483654780625,43.043085894,0.646106544,2.415641942947917,5594.545805570706,551398.100549447,195.66362920944792,283.20282813820154,1.6589840000000005e6,1.0956478994505545e6,0.2515952921114867,0.7882089633341541,0.0,NaN,0.0,0.0,0.0,270.0,0.7103647798790669,0.7063586668634032,0.7157596607068928,0.723315368100079
2026-01-02T17:38:29.644,0.7,2022-11-29T05:00:00 to 2022-11-30T04:59:00,15,75,80.0,0.0,1.0,linweight,bound,lag_periods,0,0.5255638503854166,50.454129636999994,0.753485976,2.917790756593751,5646.275300980548,556854.9734476305,196.88756095661,283.78587036338166,1.6589840000000005e6,1.0901910265523698e6,0.25047641461721776,0.7579520503261924,0.0,NaN,0.0,0.0,0.0,244.0,0.7114545991859623,0.7062583035194373,0.7204638699680856,0.7315602345539036
2026-01-02T17:46:25.819,0.7,2022-11-29T05:00:00 to 2022-11-30T04:59:00,15,90,80.0,0.0,1.0,linweight,bound,lag_periods,0,0.5910664745104166,56.742381552999994,0.770436182,3.396510801791667,5674.238047396221,563317.0283621557,198.1170546834716,287.4612484413103,1.6589840000000005e6,1.083728971637845e6,0.24936336847802698,0.7550207560524096,0.0,NaN,0.0,0.0,0.0,240.0,0.710874869748907,0.7082864619096199,0.7164114246625899,0.7260022159572412
2026-01-02T17:49:50.057,0.7,2022-11-29T05:00:00 to 2022-11-30T04:59:00,15,15,80.0,0.0,1.2,linweight,bound,lag_periods,0,0.18930762717708335,18.173532209,0.26072931,0.9172265038229166,8119.30556866215,820289.3561590591,220.3474097918085,329.0856217391469,1.9907808000000003e6,1.1561658438409732e6,0.26518211691728927,0.7769914758239966,0.0,NaN,0.0,0.0,0.0,708.0,0.7084516527279835,0.7041523277683448,0.7127609697233626,0.7220616816584472
2026-01-02T17:54:11.852,0.7,2022-11-29T05:00:00 to 2022-11-30T04:59:00,15,30,80.0,0.0,1.2,linweight,bound,lag_periods,0,0.28817306193750003,27.664613946000003,0.437846658,1.37479201771875,8176.050734799261,827979.2749621083,221.06562529980906,329.5016293785404,1.9907808000000003e6,1.1484759250379233e6,0.26305669503136053,0.8019719815713736,0.0,NaN,0.0,0.0,0.0,426.0,0.7086024292608236,0.7032485032209163,0.7125836564441582,0.7224768137260359
2026-01-02T17:59:26.281,0.7,2022-11-29T05:00:00 to 2022-11-30T04:59:00,15,45,80.0,0.0,1.2,linweight,bound,lag_periods,0,0.3751663144895833,36.015966191,0.519150822,1.9146227920208334,8201.585019498001,832116.1301044014,222.65462977232673,336.16629875284616,1.9907808000000003e6,1.1443390698956351e6,0.2624967838610871,0.7407612474890192,0.0,NaN,0.0,0.0,0.0,402.0,0.7080992285352424,0.7047903748722546,0.7156170571379505,0.7211484886850315
2026-01-02T18:05:37.101,0.7,2022-11-29T05:00:00 to 2022-11-30T04:59:00,15,60,80.0,0.0,1.2,linweight,bound,lag_periods,0,0.4547090396354167,43.652067805,0.706054401,2.431365723614583,8278.731413356109,846736.5747605602,222.99790036298103,333.75939068624325,1.9907808000000003e6,1.1297186252394752e6,0.2598978951938029,0.7372448540169748,0.0,NaN,0.0,0.0,0.0,282.0,0.7072192307515649,0.7036608533448945,0.7133110864522494,0.718545493978152
