timestamp,safety,intervall,period_length,past_minutes,max_enter,min_enter,scaling,kind_optimization,kind_simulation,kind_queue,infeasible,avg_duration,total_duration,max_duration,avg_build_time,avg_queue,end_queue,avg_queue_age,end_queue_age,total_demand,people_moved,avg_utilization,max_utilization,exceeded_minutes,exceeded_mean,exceeded_median,exceeded_080quant,exceeded_090quant,safety_minutes,safety_mean,safety_median,safety_080quant,safety_090quant
2026-01-02T16:41:40.455,0.7,2022-11-27T05:00:00 to 2022-11-28T04:59:00,15,15,80.0,0.0,0.8,linweight,bound,lag_periods,0,0.20063927384375002,19.261370289000002,0.782200363,0.8970999688125002,2828.149957505531,255328.71556133236,121.51781023767732,197.74497054727084,1.359564e6,1.0933264844386643e6,0.2492977559477224,0.849189653690284,0.0,NaN,0.0,0.0,0.0,771.0,0.7110071114663656,0.7049263742106883,0.7181004475805121,0.7289311605442044
2026-01-02T16:45:56.45,0.7,2022-11-27T05:00:00 to 2022-11-28T04:59:00,15,30,80.0,0.0,0.8,linweight,bound,lag_periods,0,0.2858644009791667,27.442982494000002,0.435035426,1.3199951083333334,2874.625043767748,261598.01082447398,121.13899636069957,191.56267967996473,1.359564e6,1.0870571891755222e6,0.2473892358986642,0.9348097568610977,0.0,NaN,0.0,0.0,0.0,454.0,0.712471215007044,0.7047990524218273,0.7165602191546534,0.7273179444556358
2026-01-02T16:51:03.116,0.7,2022-11-27T05:00:00 to 2022-11-28T04:59:00,15,45,80.0,0.0,0.8,linweight,bound,lag_periods,0,0.3645194927916666,34.993871307999996,0.566984231,1.8409916165624998,2882.5135853210218,263492.5961503063,123.32387040155571,191.2089611795605,1.359564e6,1.08516260384969e6,0.24709881530909947,0.7945512235788057,0.0,NaN,0.0,0.0,0.0,449.0,0.7091691558728839,0.7029830956850719,0.7125339685031431,0.7228129818003015
2026-01-02T16:56:59.61,0.7,2022-11-27T05:00:00 to 2022-11-28T04:59:00,15,60,80.0,0.0,0.8,linweight,bound,lag_periods,0,0.43946453996874996,42.188595836999994,0.636173978,2.3142234660625003,2933.5426334621184,272496.3184349447,125.53321680317487,195.91939692364647,1.359564e6,1.0761588815650505e6,0.24552422912378888,0.7727685220810655,0.0,NaN,0.0,0.0,0.0,254.0,0.7096115664992989,0.7037323104098032,0.7151820336225623,0.7271366694898977
2026-01-02T17:03:53.937,0.7,2022-11-27T05:00:00 to 2022-11-28T04:59:00,15,75,80.0,0.0,0.8,linweight,bound,lag_periods,0,0.5438007636041667,52.204873306,0.738907819,2.799299666854166,2950.1338871604025,282269.11492350267,127.15956932044823,197.85212071850776,1.359564e6,1.0663860850764932e6,0.24332433250391883,0.7621189261229266,0.0,NaN,0.0,0.0,0.0,284.0,0.7074091835682637,0.7034077719435629,0.7105477346555442,0.7194886230412327
2026-01-02T17:11:36.793,0.7,2022-11-27T05:00:00 to 2022-11-28T04:59:00,15,90,80.0,0.0,0.8,linweight,bound,lag_periods,0,0.5827296335520833,55.942044820999996,0.862566328,3.2692830389999994,2973.519233402664,282791.03148983285,128.00065100821186,200.78187830543888,1.359564e6,1.0658641685101625e6,0.2434790284910748,0.7822315864985516,0.0,NaN,0.0,0.0,0.0,225.0,0.7111682953764186,0.7055904063044716,0.7185182229344867,0.7307419219490632
2026-01-02T17:14:57.752,0.7,2022-11-27T05:00:00 to 2022-11-28T04:59:00,15,15,80.0,0.0,1.0,linweight,bound,lag_periods,0,0.1919842927604167,18.430492105000003,0.271911269,0.8837371104791666,5353.661502740167,547625.3230304412,169.51838779475483,255.77359624733626,1.699455e6,1.1381936769695585e6,0.26196170183799816,0.7898926782764096,0.0,NaN,0.0,0.0,0.0,782.0,0.7110091540147991,0.7067346608385958,0.7173198509832355,0.726073712568297
2026-01-02T17:19:13.877,0.7,2022-11-27T05:00:00 to 2022-11-28T04:59:00,15,30,80.0,0.0,1.0,linweight,bound,lag_periods,0,0.28777579523958335,27.626476343,0.398409403,1.3176068551666666,5372.330247157731,550370.0126929033,169.33530966478568,258.2697500285794,1.699455e6,1.1354489873070973e6,0.2616614721971487,0.8100193760487119,0.0,NaN,0.0,0.0,0.0,520.0,0.7098657923659326,0.7057775052965972,0.7146619067695636,0.7234713961314015
2026-01-02T17:24:24.855,0.7,2022-11-27T05:00:00 to 2022-11-28T04:59:00,15,45,80.0,0.0,1.0,linweight,bound,lag_periods,0,0.3714156725520834,35.65590456500001,0.513087842,1.8753307636979164,5423.806554224517,557387.7745331153,171.37674580844592,263.05525435878104,1.699455e6,1.1284312254668858e6,0.2596631581878126,0.7483608135980037,0.0,NaN,0.0,0.0,0.0,408.0,0.7076673230809991,0.7041849000797802,0.7129622453989339,0.7175257003378763
2026-01-02T17:30:27.801,0.7,2022-11-27T05:00:00 to 2022-11-28T04:59:00,15,60,80.0,0.0,1.0,linweight,bound,lag_periods,0,0.4590894718020833,44.072589293,0.703252546,2.345199693229167,5452.241679252307,558785.0556484384,174.59821731095911,266.1338934287382,1.699455e6,1.1270339443515642e6,0.2592131862429004,0.741839516507101,0.0,NaN,0.0,0.0,0.0,314.0,0.7058888293351527,0.7029061000377155,0.709700870427215,0.7158009899219981
