timestamp,safety,intervall,period_length,past_minutes,max_enter,min_enter,scaling,kind_optimization,kind_simulation,kind_queue,infeasible,avg_duration,total_duration,avg_queue,end_queue,avg_queue_age,end_queue_age,total_demand,people_moved,avg_utilization,max_utilization,exceeded_minutes,exceeded_mean,exceeded_median,exceeded_080quant,exceeded_090quant,safety_minutes,safety_mean,safety_median,safety_080quant,safety_090quant
2024-07-23T15:49:45.492,0.7,2022-11-27T05:00:00 to 2022-11-28T04:59:00,45,45,120.0,0.0,1.0,linweight,bound,lag_periods,0,0.07919976846875,2.534392591,4665.776196808511,0.0,148.61369680851064,195.46875,1.693335e6,1.2132484666666668e6,0.24167981627585408,0.8233407035156046,0.0,NaN,0.0,0.0,0.0,1799.0,0.7133584071217988,0.7062065732476497,0.7182600181019936,0.7326429201415275
2024-07-23T15:53:53.614,0.7,2022-11-27T05:00:00 to 2022-11-28T04:59:00,45,90,120.0,0.0,1.0,linweight,bound,lag_periods,0,0.11822594178125,3.783230137,4769.532993498818,0.0,149.09242021276594,223.59375,1.693335e6,1.1903792e6,0.23814162617157325,0.8490498815220041,0.0,NaN,0.0,0.0,0.0,1246.0,0.7130530013999464,0.706494013321882,0.7207934593720898,0.7317164130889756
2024-07-23T15:58:42.094,0.7,2022-11-27T05:00:00 to 2022-11-28T04:59:00,45,135,120.0,0.0,1.0,linweight,bound,lag_periods,0,0.14442275624999998,4.621528199999999,4823.039435579196,0.0,149.4813829787234,215.15625,1.693335e6,1.184019066666667e6,0.2368696559742194,0.837859136793276,0.0,NaN,0.0,0.0,0.0,1615.0,0.7111877824818537,0.705738409962116,0.712202423518736,0.7300789117876741
2024-07-23T16:04:11.512,0.7,2022-11-27T05:00:00 to 2022-11-28T04:59:00,45,180,120.0,0.0,1.0,linweight,bound,lag_periods,0,0.18633407618750006,5.962690438000002,4839.187618203309,0.0,149.45146276595744,209.53125,1.693335e6,1.1800562666666668e6,0.23649872272439235,0.834510750354892,0.0,NaN,0.0,0.0,0.0,1577.0,0.7099649957682164,0.7044245394438504,0.7106628492883926,0.7234116186703123
2024-07-23T16:10:19.058,0.7,2022-11-27T05:00:00 to 2022-11-28T04:59:00,45,225,120.0,0.0,1.0,linweight,bound,lag_periods,0,0.2211821645,7.077829264,4825.907919621749,0.0,149.42154255319147,201.09375,1.693335e6,1.1727742666666666e6,0.2337620508108396,0.8575502452932289,0.0,NaN,0.0,0.0,0.0,901.0,0.7141058665177707,0.7060036027543559,0.7211030621702114,0.7384636988026287
2024-07-23T16:13:36.279,0.7,2022-11-27T05:00:00 to 2022-11-28T04:59:00,45,45,180.0,0.0,1.0,linweight,bound,lag_periods,0,0.08658527240625001,2.7707287170000003,4614.657919621749,0.0,151.06715425531914,196.875,1.693335e6,1.223741e6,0.24318830588270296,0.9414161926535098,0.0,NaN,0.0,0.0,0.0,1792.0,0.716670282933979,0.7075122293719408,0.7229619184040641,0.7425623140224599
2024-07-23T16:17:34.747,0.7,2022-11-27T05:00:00 to 2022-11-28T04:59:00,45,90,180.0,0.0,1.0,linweight,bound,lag_periods,0,0.13045856040625003,4.174673933000001,4714.247104018913,0.0,153.67021276595744,206.71875,1.693335e6,1.1967761333333333e6,0.2397996743731276,0.9269530372293439,0.0,NaN,0.0,0.0,0.0,1056.0,0.7147767294277554,0.7062674093278771,0.7171164053910345,0.7355200563833133
2024-07-23T16:22:13.885,0.7,2022-11-27T05:00:00 to 2022-11-28T04:59:00,45,135,180.0,0.0,1.0,linweight,bound,lag_periods,0,0.16585975650000007,5.307512208000002,4724.2893321513,0.0,152.11436170212767,196.875,1.693335e6,1.1965750666666667e6,0.2368004349436494,0.8288170113350887,0.0,NaN,0.0,0.0,0.0,1124.0,0.7136305103629006,0.7074735308465163,0.7169917818799179,0.7335058789811351
2024-07-23T16:27:31.093,0.7,2022-11-27T05:00:00 to 2022-11-28T04:59:00,45,180,180.0,0.0,1.0,linweight,bound,lag_periods,0,0.19638712087500002,6.2843878680000005,4818.280097517731,0.0,152.2938829787234,203.90625,1.693335e6,1.1803395333333332e6,0.23429385686536044,0.8476617677693625,0.0,NaN,0.0,0.0,0.0,668.0,0.7183286961356617,0.706597874272981,0.7278307299865028,0.7499507282420371
2024-07-23T16:33:30.498,0.7,2022-11-27T05:00:00 to 2022-11-28T04:59:00,45,225,180.0,0.0,1.0,linweight,bound,lag_periods,0,0.23962314559374998,7.667940658999999,4814.886805555556,0.0,152.563164893617,195.46875,1.693335e6,1.1734958e6,0.23479273389839875,0.869994368836,0.0,NaN,0.0,0.0,0.0,687.0,0.7150077026488755,0.7070633527622391,0.7178184006161907,0.735738776188239
