timestamp,safety,intervall,period_length,past_minutes,max_enter,min_enter,scaling,kind_optimization,kind_simulation,kind_queue,infeasible,avg_duration,total_duration,avg_queue,end_queue,avg_queue_age,end_queue_age,total_demand,people_moved,avg_utilization,max_utilization,exceeded_minutes,exceeded_mean,exceeded_median,exceeded_080quant,exceeded_090quant,safety_minutes,safety_mean,safety_median,safety_080quant,safety_090quant
2024-07-19T15:39:19.186,0.8,2022-11-27T05:00:00 to 2022-11-28T04:59:00,15,60,150.0,0.0,1.0,linweight,bound,lag_periods,0,0.2640023332291667,25.344223990000003,3634.7970596926716,0.0,102.68284574468085,149.53125,1.691058e6,1.2817466000000003e6,0.25976164327985213,0.9415543986989976,0.0,NaN,0.0,0.0,0.0,528.0,0.8103775080522464,0.8040829156765409,0.8184290946634524,0.8264038322570983
2024-07-19T15:52:17.664,0.8,2022-11-27T05:00:00 to 2022-11-28T04:59:00,15,120,150.0,0.0,1.0,linweight,bound,lag_periods,0,0.4490580334895833,43.109571214999995,3746.7903368794327,0.0,103.88962765957447,169.21875,1.691058e6,1.256908666666667e6,0.25565677256076536,1.014467324704565,1.0,1.014467324704565,1.014467324704565,1.014467324704565,1.014467324704565,488.0,0.8082749763372514,0.8030790701800776,0.8117698849827216,0.8194507463749608
2024-07-19T16:10:09.791,0.8,2022-11-27T05:00:00 to 2022-11-28T04:59:00,15,180,150.0,0.0,1.0,linweight,bound,lag_periods,0,0.6256584865625,60.06321471,3751.0343528368794,0.0,103.67686170212767,160.9375,1.691058e6,1.2489376666666667e6,0.25381403500144445,1.2419426942970142,4.0,1.1585948764849532,1.158255895675988,1.2356694643581656,1.23880607932759,378.0,0.8114777015889821,0.8030790701800774,0.8109340582206663,0.8177056239576339
2024-07-19T16:32:45.927,0.8,2022-11-27T05:00:00 to 2022-11-28T04:59:00,15,240,150.0,0.0,1.0,linweight,bound,lag_periods,0,0.7967821983124997,76.49109103799998,3793.0809101654845,0.0,104.25531914893617,174.6875,1.691058e6,1.2395586666666667e6,0.2531129371416265,0.9394482315499918,0.0,NaN,0.0,0.0,0.0,448.0,0.8079433023390968,0.8030968898501323,0.8113903760217374,0.8168077320921807
2024-07-19T17:00:09.859,0.8,2022-11-27T05:00:00 to 2022-11-28T04:59:00,15,300,150.0,0.0,1.0,linweight,bound,lag_periods,0,0.9745798964895833,93.559670063,3789.9950650118203,0.0,105.51529255319149,173.59375,1.691058e6,1.236930666666667e6,0.25175818784130155,0.858598782908326,0.0,NaN,0.0,0.0,0.0,480.0,0.8073348524885571,0.8044637352418927,0.8112360106883646,0.8166986267132658
2024-07-19T17:32:34.677,0.8,2022-11-27T05:00:00 to 2022-11-28T04:59:00,15,360,150.0,0.0,1.0,linweight,bound,lag_periods,0,1.1771148276666665,113.003023456,3801.844001182033,0.0,104.3184840425532,171.25,1.691058e6,1.2272221333333335e6,0.2518623374404344,1.0587584451351022,4.0,1.0563099463937147,1.0556494099230134,1.0569302025053033,1.0578443238202027,472.0,0.8078677940918004,0.8024694495075558,0.8097886303495516,0.8166895832922731
2024-07-19T17:40:38.309,0.8,2022-11-27T05:00:00 to 2022-11-28T04:59:00,15,60,300.0,0.0,1.0,linweight,bound,lag_periods,0,0.306966030875,29.468738964000003,3773.084736997636,0.0,105.68484042553192,156.09375,1.691058e6,1.2496572666666666e6,0.25437434220543576,0.9178219182366938,0.0,NaN,0.0,0.0,0.0,587.0,0.8092087192900609,0.8031813007826739,0.8116245789704138,0.8214475116060034
2024-07-19T17:53:06.038,0.8,2022-11-27T05:00:00 to 2022-11-28T04:59:00,15,120,300.0,0.0,1.0,linweight,bound,lag_periods,1,0.5146816223645834,49.409435747,4688.226625295509,464339.2666666667,107.23404255319149,160.46875,1.691058e6,1.2266972000000002e6,0.24977244420680075,0.9009071324135387,0.0,NaN,0.0,0.0,0.0,664.0,0.8069681480077393,0.8023084391068279,0.809552908832558,0.818701373561026
2024-07-19T18:10:57.009,0.8,2022-11-27T05:00:00 to 2022-11-28T04:59:00,15,180,300.0,0.0,1.0,linweight,bound,lag_periods,0,0.7039689353958335,67.58101779800002,3877.6576536643024,0.0,106.97140957446808,164.21875,1.691058e6,1.2140084666666668e6,0.24867047886498322,0.9634107667549907,0.0,NaN,0.0,0.0,0.0,429.0,0.8097541568921276,0.8020567972016034,0.8119867288341918,0.8263258512230144
2024-07-19T18:33:37.766,0.8,2022-11-27T05:00:00 to 2022-11-28T04:59:00,15,240,300.0,0.0,1.0,linweight,bound,lag_periods,0,0.9051489094270834,86.894295305,3815.6613918439716,0.0,105.8843085106383,162.96875,1.691058e6,1.2297132666666666e6,0.2509359396249431,0.920062572088587,0.0,NaN,0.0,0.0,0.0,522.0,0.8066205296617763,0.803318930513545,0.809936630918136,0.8156762113732376
2024-07-19T19:01:08.84,0.8,2022-11-27T05:00:00 to 2022-11-28T04:59:00,15,300,300.0,0.0,1.0,linweight,bound,lag_periods,0,1.1047045630520833,106.051638053,3884.1563829787233,0.0,107.4468085106383,172.96875,1.691058e6,1.2137693333333335e6,0.24920461850133754,0.992947070142405,0.0,NaN,0.0,0.0,0.0,478.0,0.8082291213405048,0.8022066649569288,0.8092089468437417,0.8169958220822818
